module_name,net_name,canonical_name,connection_count,is_top_pin,net_role,source_trace,connections
DATA_DFF,DIN_dff12,din_dff12,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'DIN_dff12'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_12.Q'}]"
DATA_DFF,DIN_dff13,din_dff13,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'DIN_dff13'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_13.Q'}]"
DATA_DFF,DIN_dff14,din_dff14,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'DIN_dff14'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_14.Q'}]"
DATA_DFF,DIN_dff15,din_dff15,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'DIN_dff15'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_15.Q'}]"
DATA_DFF,DIN_dff2,din_dff2,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'DIN_dff2'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_2.Q'}]"
DATA_DFF,DIN_dff3,din_dff3,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'DIN_dff3'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_3.Q'}]"
DATA_DFF,DIN_dff4,din_dff4,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'DIN_dff4'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_4.Q'}]"
DATA_DFF,DIN_dff5,din_dff5,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'DIN_dff5'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_5.Q'}]"
DATA_DFF,DIN_dff6,din_dff6,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'DIN_dff6'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_6.Q'}]"
DATA_DFF,DIN_dff7,din_dff7,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'DIN_dff7'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_7.Q'}]"
DATA_DFF,DIN_dff8,din_dff8,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'DIN_dff8'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_8.Q'}]"
DATA_DFF,DIN_dff9,din_dff9,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'DIN_dff9'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_9.Q'}]"
DATA_DFF,VDD,vdd,17,False,power,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_0.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_1.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_2.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_3.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_4.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_5.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_6.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_7.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_8.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_9.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_10.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_11.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_12.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_13.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_14.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_15.VDD'}]"
DATA_DFF,VSS,vss,17,False,ground,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'DATA_DFF', 'source_module_name': 'DATA_DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_0.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_1.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_2.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_3.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_4.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_5.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_6.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_7.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_8.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_9.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_10.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_11.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_12.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_13.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_14.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xdff_15.VSS'}]"
DFF,clk,clk,6,False,clock,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'CLK'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv1_clk.A'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg1.CTR_P'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg2.CTR_N'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg3.CTR_N'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg4.CTR_P'}]"
DFF,clkb,clkb,5,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv1_clk.Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg1.CTR_N'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg2.CTR_P'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg3.CTR_P'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg4.CTR_N'}]"
DFF,D,d,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'D'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv2_D.A'}]"
DFF,d_b,d_b,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv2_D.Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg1.IN'}]"
DFF,Q,q,3,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'Q'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv6.Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv7.A'}]"
DFF,qb,qb,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv7.Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg4.IN'}]"
DFF,VDD,vdd,12,False,power,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv1_clk.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv2_D.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg1.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv3.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv4.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg2.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv5.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg3.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv6.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv7.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg4.VDD'}]"
DFF,VSS,vss,12,False,ground,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv1_clk.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv2_D.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg1.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv3.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv4.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg2.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv5.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg3.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv6.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv7.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg4.VSS'}]"
DFF,z1,z1,3,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg1.OUT'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv3.A'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg2.OUT'}]"
DFF,z2,z2,3,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv3.Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv4.A'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv5.A'}]"
DFF,z3,z3,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv4.Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg2.IN'}]"
DFF,z4,z4,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv5.Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg3.IN'}]"
DFF,z5,z5,3,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'dff', 'source_module_name': 'DFF', 'role_hint': 'control_timing'}","[{'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg3.OUT'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xinv6.A'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xtg4.OUT'}]"
PINV1,A,a,3,False,internal,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'A'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.G'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.G'}]"
PINV1,VDD,vdd,3,False,power,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.S'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.B'}]"
PINV1,VSS,vss,3,False,ground,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.S'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.B'}]"
PINV1,Z,z,3,False,internal,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.D'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.D'}]"
TRANSMISSION_GATE,CTR_N,ctr_n,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'TransmissionGate', 'source_module_name': 'TRANSMISSION_GATE', 'role_hint': 'support_cell'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'CTR_N'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mtransnmos.G'}]"
TRANSMISSION_GATE,CTR_P,ctr_p,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'TransmissionGate', 'source_module_name': 'TRANSMISSION_GATE', 'role_hint': 'support_cell'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'CTR_P'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mtranspmos.G'}]"
TRANSMISSION_GATE,IN,in,3,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'TransmissionGate', 'source_module_name': 'TRANSMISSION_GATE', 'role_hint': 'support_cell'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'IN'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mtranspmos.S'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mtransnmos.D'}]"
TRANSMISSION_GATE,OUT,out,3,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'TransmissionGate', 'source_module_name': 'TRANSMISSION_GATE', 'role_hint': 'support_cell'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'OUT'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mtranspmos.D'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mtransnmos.S'}]"
TRANSMISSION_GATE,VDD,vdd,2,False,power,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'TransmissionGate', 'source_module_name': 'TRANSMISSION_GATE', 'role_hint': 'support_cell'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mtranspmos.B'}]"
TRANSMISSION_GATE,VSS,vss,2,False,ground,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'TransmissionGate', 'source_module_name': 'TRANSMISSION_GATE', 'role_hint': 'support_cell'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mtransnmos.B'}]"
pdrive,A,a,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'pdrive', 'source_module_name': 'pdrive', 'role_hint': 'support_cell'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'A'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv1.A'}]"
pdrive,VDD,vdd,5,False,power,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'pdrive', 'source_module_name': 'pdrive', 'role_hint': 'support_cell'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv1.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv2.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv3.VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv4.VDD'}]"
pdrive,VSS,vss,5,False,ground,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'pdrive', 'source_module_name': 'pdrive', 'role_hint': 'support_cell'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv1.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv2.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv3.VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv4.VSS'}]"
pdrive,Z,z,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'pdrive', 'source_module_name': 'pdrive', 'role_hint': 'support_cell'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv4.Z'}]"
pdrive,zb1_node,zb1_node,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'pdrive', 'source_module_name': 'pdrive', 'role_hint': 'support_cell'}","[{'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv1.Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv2.A'}]"
pdrive,zb2_node,zb2_node,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'pdrive', 'source_module_name': 'pdrive', 'role_hint': 'support_cell'}","[{'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv2.Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv3.A'}]"
pdrive,zb3_node,zb3_node,2,False,internal,"{'source_file': 'sram_compiler/subcircuits/time_generate.py', 'source_class': 'pdrive', 'source_module_name': 'pdrive', 'role_hint': 'support_cell'}","[{'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv3.Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Xbuf_inv4.A'}]"
PINV1,A,a,3,False,internal,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'A'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.G'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.G'}]"
PINV1,VDD,vdd,3,False,power,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.S'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.B'}]"
PINV1,VSS,vss,3,False,ground,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.S'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.B'}]"
PINV1,Z,z,3,False,internal,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV1', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.D'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.D'}]"
PINV2,A,a,3,False,internal,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV2', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'A'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.G'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.G'}]"
PINV2,VDD,vdd,3,False,power,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV2', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.S'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.B'}]"
PINV2,VSS,vss,3,False,ground,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV2', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.S'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.B'}]"
PINV2,Z,z,3,False,internal,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV2', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.D'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.D'}]"
PINV3,A,a,3,False,internal,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV3', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'A'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.G'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.G'}]"
PINV3,VDD,vdd,3,False,power,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV3', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VDD'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.S'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.B'}]"
PINV3,VSS,vss,3,False,ground,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV3', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'VSS'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.S'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.B'}]"
PINV3,Z,z,3,False,internal,"{'source_file': 'sram_compiler/testbenches/sram_6t_core_testbench.py::Sram6TCoreTestbench.create_testbench', 'source_class': '', 'source_module_name': 'PINV3', 'role_hint': 'EXTRACTED_FROM_GENERATED_NETLIST'}","[{'endpoint_type': 'module_pin', 'endpoint_name': 'Z'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_pmos.D'}, {'endpoint_type': 'instance_pin', 'endpoint_name': 'Mpinv_nmos.D'}]"
