candidate,gds,bbox_width,bbox_height,bbox_area,drc_marker_count,drc_pass,topology_exact,wl_exact,function_smoke,formal_replacement_allowed,notes
DFF_NATIVE_A_SOURCE_ORDER,outputs/PROJECT_same_freepdk45_real_cell_experiments/DFF/DFF_NATIVE_A_SOURCE_ORDER/clean.gds,13.745,4.2525,58.450613,0,True,True,True,SOURCE_BOUND_EXISTING_PASS,True,Generated from current source-bound DFF closure; exact topology and existing parent routing retained.
DFF_NATIVE_B_DIFFUSION_SHARE,outputs/PROJECT_same_freepdk45_real_cell_experiments/DFF/DFF_NATIVE_B_DIFFUSION_SHARE/clean.gds,13.0225,3.975,51.764438,246,False,True,True,NOT_FORMAL_PARENT_ROUTE_REMOVED,False,Real GDS generated and DRC tested; compact child placement does not close without parent-level internal route/power synthesis.
DFF_NATIVE_C_MASTER_SLAVE_CLUSTER,outputs/PROJECT_same_freepdk45_real_cell_experiments/DFF/DFF_NATIVE_C_MASTER_SLAVE_CLUSTER/clean.gds,13.0225,3.975,51.764438,1243,False,True,True,NOT_FORMAL_PARENT_ROUTE_REMOVED,False,Real GDS generated and DRC tested; compact child placement does not close without parent-level internal route/power synthesis.
DFF_NATIVE_D_CLOCK_CENTRIC,outputs/PROJECT_same_freepdk45_real_cell_experiments/DFF/DFF_NATIVE_D_CLOCK_CENTRIC/clean.gds,13.0225,3.975,51.764438,1240,False,True,True,NOT_FORMAL_PARENT_ROUTE_REMOVED,False,Real GDS generated and DRC tested; compact child placement does not close without parent-level internal route/power synthesis.
DFF_NATIVE_E_AUTOMATED_PARETO,outputs/PROJECT_same_freepdk45_real_cell_experiments/DFF/DFF_NATIVE_E_AUTOMATED_PARETO/clean.gds,13.0225,3.975,51.764438,1202,False,True,True,NOT_FORMAL_PARENT_ROUTE_REMOVED,False,Real GDS generated and DRC tested; compact child placement does not close without parent-level internal route/power synthesis.
