config_id,hierarchical_instance_path,parent_instance_path,parent_module,child_module,source_instance_template,source_line,loop_variable_values,branch_condition,branch_active,concrete_parameters,child_pin_order,parent_net_connections,normalized_parent_net_connections,instance_classification,resolved_physical_cell_name
16x16_read&write,TIME.dff_buf_data.dff_6.inv1_clk,TIME.dff_buf_data.dff_6,DFF,PINV,'inv1_clk',216,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""CLK"", ""CLKB""]","[""VDD"", ""VSS"", ""clk_buf"", ""TIME.dff_buf_data.dff_6.CLKB""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_6.inv2_D,TIME.dff_buf_data.dff_6,DFF,PINV,'inv2_D',220,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""D"", ""D_b""]","[""VDD"", ""VSS"", ""TIME.DIN6"", ""TIME.dff_buf_data.dff_6.D_b""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_6.tg1,TIME.dff_buf_data.dff_6,DFF,TRANSMISSION_GATE,'tg1',223,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""D_b"", ""z1"", ""CLK"", ""CLKB""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_6.D_b"", ""TIME.dff_buf_data.dff_6.z1"", ""clk_buf"", ""TIME.dff_buf_data.dff_6.CLKB""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_6.inv3,TIME.dff_buf_data.dff_6,DFF,PINV,'inv3',227,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z1"", ""z2""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_6.z1"", ""TIME.dff_buf_data.dff_6.z2""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_6.inv4,TIME.dff_buf_data.dff_6,DFF,PINV,'inv4',231,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z2"", ""z3""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_6.z2"", ""TIME.dff_buf_data.dff_6.z3""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_6.tg2,TIME.dff_buf_data.dff_6,DFF,TRANSMISSION_GATE,'tg2',234,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""z3"", ""z1"", ""CLKB"", ""CLK""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_6.z3"", ""TIME.dff_buf_data.dff_6.z1"", ""TIME.dff_buf_data.dff_6.CLKB"", ""clk_buf""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_6.inv5,TIME.dff_buf_data.dff_6,DFF,PINV,'inv5',239,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z2"", ""z4""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_6.z2"", ""TIME.dff_buf_data.dff_6.z4""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_6.tg3,TIME.dff_buf_data.dff_6,DFF,TRANSMISSION_GATE,'tg3',242,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""z4"", ""z5"", ""CLKB"", ""CLK""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_6.z4"", ""TIME.dff_buf_data.dff_6.z5"", ""TIME.dff_buf_data.dff_6.CLKB"", ""clk_buf""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_6.inv6,TIME.dff_buf_data.dff_6,DFF,PINV,'inv6',246,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z5"", ""Q""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_6.z5"", ""TIME.DIN14""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_6.inv7,TIME.dff_buf_data.dff_6,DFF,PINV,'inv7',250,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""Q"", ""QB""]","[""VDD"", ""VSS"", ""TIME.DIN14"", ""TIME.dff_buf_data.dff_6.QB""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_6.tg4,TIME.dff_buf_data.dff_6,DFF,TRANSMISSION_GATE,'tg4',254,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""QB"", ""z5"", ""CLK"", ""CLKB""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_6.QB"", ""TIME.dff_buf_data.dff_6.z5"", ""clk_buf"", ""TIME.dff_buf_data.dff_6.CLKB""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_7,TIME.dff_buf_data,DATA_DFF,DFF,f'dff_{i}',479,"{""i"": 7}",,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-08}","[""VDD"", ""VSS"", ""D"", ""Q"", ""CLK""]","[""VDD"", ""VSS"", ""DIN7"", ""DIN_dff7"", ""CLK""]","[""VDD"", ""VSS"", ""TIME.DIN7"", ""TIME.DIN15"", ""clk_buf""]",COMPOSITE_INSTANCE,
16x16_read&write,TIME.dff_buf_data.dff_7.inv1_clk,TIME.dff_buf_data.dff_7,DFF,PINV,'inv1_clk',216,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""CLK"", ""CLKB""]","[""VDD"", ""VSS"", ""clk_buf"", ""TIME.dff_buf_data.dff_7.CLKB""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_7.inv2_D,TIME.dff_buf_data.dff_7,DFF,PINV,'inv2_D',220,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""D"", ""D_b""]","[""VDD"", ""VSS"", ""TIME.DIN7"", ""TIME.dff_buf_data.dff_7.D_b""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_7.tg1,TIME.dff_buf_data.dff_7,DFF,TRANSMISSION_GATE,'tg1',223,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""D_b"", ""z1"", ""CLK"", ""CLKB""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_7.D_b"", ""TIME.dff_buf_data.dff_7.z1"", ""clk_buf"", ""TIME.dff_buf_data.dff_7.CLKB""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_7.inv3,TIME.dff_buf_data.dff_7,DFF,PINV,'inv3',227,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z1"", ""z2""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_7.z1"", ""TIME.dff_buf_data.dff_7.z2""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_7.inv4,TIME.dff_buf_data.dff_7,DFF,PINV,'inv4',231,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z2"", ""z3""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_7.z2"", ""TIME.dff_buf_data.dff_7.z3""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_7.tg2,TIME.dff_buf_data.dff_7,DFF,TRANSMISSION_GATE,'tg2',234,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""z3"", ""z1"", ""CLKB"", ""CLK""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_7.z3"", ""TIME.dff_buf_data.dff_7.z1"", ""TIME.dff_buf_data.dff_7.CLKB"", ""clk_buf""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_7.inv5,TIME.dff_buf_data.dff_7,DFF,PINV,'inv5',239,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z2"", ""z4""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_7.z2"", ""TIME.dff_buf_data.dff_7.z4""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_7.tg3,TIME.dff_buf_data.dff_7,DFF,TRANSMISSION_GATE,'tg3',242,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""z4"", ""z5"", ""CLKB"", ""CLK""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_7.z4"", ""TIME.dff_buf_data.dff_7.z5"", ""TIME.dff_buf_data.dff_7.CLKB"", ""clk_buf""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_7.inv6,TIME.dff_buf_data.dff_7,DFF,PINV,'inv6',246,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z5"", ""Q""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_7.z5"", ""TIME.DIN15""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_7.inv7,TIME.dff_buf_data.dff_7,DFF,PINV,'inv7',250,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""Q"", ""QB""]","[""VDD"", ""VSS"", ""TIME.DIN15"", ""TIME.dff_buf_data.dff_7.QB""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_7.tg4,TIME.dff_buf_data.dff_7,DFF,TRANSMISSION_GATE,'tg4',254,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""QB"", ""z5"", ""CLK"", ""CLKB""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_7.QB"", ""TIME.dff_buf_data.dff_7.z5"", ""clk_buf"", ""TIME.dff_buf_data.dff_7.CLKB""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_8,TIME.dff_buf_data,DATA_DFF,DFF,f'dff_{i}',479,"{""i"": 8}",,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-08}","[""VDD"", ""VSS"", ""D"", ""Q"", ""CLK""]","[""VDD"", ""VSS"", ""DIN8"", ""DIN_dff8"", ""CLK""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.DIN8"", ""TIME.dff_buf_data.DIN_dff8"", ""clk_buf""]",COMPOSITE_INSTANCE,
16x16_read&write,TIME.dff_buf_data.dff_8.inv1_clk,TIME.dff_buf_data.dff_8,DFF,PINV,'inv1_clk',216,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""CLK"", ""CLKB""]","[""VDD"", ""VSS"", ""clk_buf"", ""TIME.dff_buf_data.dff_8.CLKB""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_8.inv2_D,TIME.dff_buf_data.dff_8,DFF,PINV,'inv2_D',220,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""D"", ""D_b""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.DIN8"", ""TIME.dff_buf_data.dff_8.D_b""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_8.tg1,TIME.dff_buf_data.dff_8,DFF,TRANSMISSION_GATE,'tg1',223,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""D_b"", ""z1"", ""CLK"", ""CLKB""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_8.D_b"", ""TIME.dff_buf_data.dff_8.z1"", ""clk_buf"", ""TIME.dff_buf_data.dff_8.CLKB""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_8.inv3,TIME.dff_buf_data.dff_8,DFF,PINV,'inv3',227,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z1"", ""z2""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_8.z1"", ""TIME.dff_buf_data.dff_8.z2""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_8.inv4,TIME.dff_buf_data.dff_8,DFF,PINV,'inv4',231,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z2"", ""z3""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_8.z2"", ""TIME.dff_buf_data.dff_8.z3""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_8.tg2,TIME.dff_buf_data.dff_8,DFF,TRANSMISSION_GATE,'tg2',234,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""z3"", ""z1"", ""CLKB"", ""CLK""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_8.z3"", ""TIME.dff_buf_data.dff_8.z1"", ""TIME.dff_buf_data.dff_8.CLKB"", ""clk_buf""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_8.inv5,TIME.dff_buf_data.dff_8,DFF,PINV,'inv5',239,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z2"", ""z4""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_8.z2"", ""TIME.dff_buf_data.dff_8.z4""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_8.tg3,TIME.dff_buf_data.dff_8,DFF,TRANSMISSION_GATE,'tg3',242,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""z4"", ""z5"", ""CLKB"", ""CLK""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_8.z4"", ""TIME.dff_buf_data.dff_8.z5"", ""TIME.dff_buf_data.dff_8.CLKB"", ""clk_buf""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_8.inv6,TIME.dff_buf_data.dff_8,DFF,PINV,'inv6',246,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z5"", ""Q""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_8.z5"", ""TIME.dff_buf_data.DIN_dff8""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_8.inv7,TIME.dff_buf_data.dff_8,DFF,PINV,'inv7',250,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""Q"", ""QB""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.DIN_dff8"", ""TIME.dff_buf_data.dff_8.QB""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_8.tg4,TIME.dff_buf_data.dff_8,DFF,TRANSMISSION_GATE,'tg4',254,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""QB"", ""z5"", ""CLK"", ""CLKB""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_8.QB"", ""TIME.dff_buf_data.dff_8.z5"", ""clk_buf"", ""TIME.dff_buf_data.dff_8.CLKB""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_9,TIME.dff_buf_data,DATA_DFF,DFF,f'dff_{i}',479,"{""i"": 9}",,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-08}","[""VDD"", ""VSS"", ""D"", ""Q"", ""CLK""]","[""VDD"", ""VSS"", ""DIN9"", ""DIN_dff9"", ""CLK""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.DIN9"", ""TIME.dff_buf_data.DIN_dff9"", ""clk_buf""]",COMPOSITE_INSTANCE,
16x16_read&write,TIME.dff_buf_data.dff_9.inv1_clk,TIME.dff_buf_data.dff_9,DFF,PINV,'inv1_clk',216,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""CLK"", ""CLKB""]","[""VDD"", ""VSS"", ""clk_buf"", ""TIME.dff_buf_data.dff_9.CLKB""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_9.inv2_D,TIME.dff_buf_data.dff_9,DFF,PINV,'inv2_D',220,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""D"", ""D_b""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.DIN9"", ""TIME.dff_buf_data.dff_9.D_b""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_9.tg1,TIME.dff_buf_data.dff_9,DFF,TRANSMISSION_GATE,'tg1',223,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""D_b"", ""z1"", ""CLK"", ""CLKB""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_9.D_b"", ""TIME.dff_buf_data.dff_9.z1"", ""clk_buf"", ""TIME.dff_buf_data.dff_9.CLKB""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_9.inv3,TIME.dff_buf_data.dff_9,DFF,PINV,'inv3',227,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z1"", ""z2""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_9.z1"", ""TIME.dff_buf_data.dff_9.z2""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_9.inv4,TIME.dff_buf_data.dff_9,DFF,PINV,'inv4',231,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z2"", ""z3""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_9.z2"", ""TIME.dff_buf_data.dff_9.z3""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_9.tg2,TIME.dff_buf_data.dff_9,DFF,TRANSMISSION_GATE,'tg2',234,{},,True,"{""nmos_model"": ""NMOS_VTG"", ""pmos_model"": ""PMOS_VTG""}","[""VDD"", ""VSS"", ""IN"", ""OUT"", ""CTR_P"", ""CTR_N""]","[""VDD"", ""VSS"", ""z3"", ""z1"", ""CLKB"", ""CLK""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_9.z3"", ""TIME.dff_buf_data.dff_9.z1"", ""TIME.dff_buf_data.dff_9.CLKB"", ""clk_buf""]",APPROVED_LEAF_PRIMITIVE,TRANSMISSION_GATE_NW250_PW500_L50
16x16_read&write,TIME.dff_buf_data.dff_9.inv5,TIME.dff_buf_data.dff_9,DFF,PINV,'inv5',239,{},,True,"{""length"": 5e-08, ""nmos_model"": ""NMOS_VTG"", ""nmos_width"": 2.5e-07, ""num"": 1, ""pmos_model"": ""PMOS_VTG"", ""pmos_width"": 5e-07}","[""VDD"", ""VSS"", ""A"", ""Z""]","[""VDD"", ""VSS"", ""z2"", ""z4""]","[""VDD"", ""VSS"", ""TIME.dff_buf_data.dff_9.z2"", ""TIME.dff_buf_data.dff_9.z4""]",APPROVED_LEAF_PRIMITIVE,PINV_NW250_PW500_L50
