instance_id,parent_module,instance_name,instance_type,module_name,pin_count,nets,source_trace
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_4_5,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_4_5,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL5', 'BLB5', 'WL4']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_4_6,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_4_6,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL6', 'BLB6', 'WL4']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_4_7,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_4_7,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL7', 'BLB7', 'WL4']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_4_8,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_4_8,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL8', 'BLB8', 'WL4']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_4_9,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_4_9,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL9', 'BLB9', 'WL4']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_4_10,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_4_10,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL10', 'BLB10', 'WL4']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_4_11,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_4_11,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL11', 'BLB11', 'WL4']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_4_12,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_4_12,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL12', 'BLB12', 'WL4']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_4_13,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_4_13,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL13', 'BLB13', 'WL4']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_4_14,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_4_14,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL14', 'BLB14', 'WL4']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_4_15,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_4_15,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL15', 'BLB15', 'WL4']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_0,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_0,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL0', 'BLB0', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_1,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_1,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL1', 'BLB1', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_2,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_2,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL2', 'BLB2', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_3,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_3,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL3', 'BLB3', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_4,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_4,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL4', 'BLB4', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_5,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_5,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL5', 'BLB5', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_6,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_6,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL6', 'BLB6', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_7,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_7,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL7', 'BLB7', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_8,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_8,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL8', 'BLB8', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_9,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_9,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL9', 'BLB9', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_10,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_10,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL10', 'BLB10', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_11,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_11,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL11', 'BLB11', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_12,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_12,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL12', 'BLB12', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_13,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_13,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL13', 'BLB13', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_14,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_14,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL14', 'BLB14', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_5_15,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_5_15,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL15', 'BLB15', 'WL5']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_0,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_0,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL0', 'BLB0', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_1,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_1,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL1', 'BLB1', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_2,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_2,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL2', 'BLB2', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_3,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_3,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL3', 'BLB3', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_4,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_4,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL4', 'BLB4', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_5,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_5,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL5', 'BLB5', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_6,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_6,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL6', 'BLB6', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_7,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_7,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL7', 'BLB7', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_8,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_8,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL8', 'BLB8', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_9,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_9,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL9', 'BLB9', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_10,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_10,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL10', 'BLB10', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_11,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_11,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL11', 'BLB11', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_12,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_12,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL12', 'BLB12', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_13,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_13,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL13', 'BLB13', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_14,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_14,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL14', 'BLB14', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_6_15,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_6_15,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL15', 'BLB15', 'WL6']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_0,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_0,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL0', 'BLB0', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_1,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_1,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL1', 'BLB1', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_2,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_2,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL2', 'BLB2', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_3,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_3,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL3', 'BLB3', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_4,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_4,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL4', 'BLB4', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_5,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_5,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL5', 'BLB5', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_6,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_6,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL6', 'BLB6', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_7,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_7,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL7', 'BLB7', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_8,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_8,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL8', 'BLB8', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_9,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_9,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL9', 'BLB9', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_10,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_10,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL10', 'BLB10', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_11,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_11,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL11', 'BLB11', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_12,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_12,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL12', 'BLB12', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_13,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_13,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL13', 'BLB13', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_14,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_14,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL14', 'BLB14', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_7_15,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_7_15,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL15', 'BLB15', 'WL7']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_8_0,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_8_0,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL0', 'BLB0', 'WL8']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_8_1,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_8_1,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL1', 'BLB1', 'WL8']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_8_2,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_8_2,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL2', 'BLB2', 'WL8']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_8_3,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_8_3,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL3', 'BLB3', 'WL8']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_8_4,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_8_4,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL4', 'BLB4', 'WL8']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_8_5,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_8_5,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL5', 'BLB5', 'WL8']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_8_6,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_8_6,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL6', 'BLB6', 'WL8']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_8_7,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_8_7,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL7', 'BLB7', 'WL8']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_8_8,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_8_8,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL8', 'BLB8', 'WL8']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_8_9,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_8_9,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL9', 'BLB9', 'WL8']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
