gds_path,parent_cell,child_cell,child_missing_in_file,parent_is_top_level
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_decoder/wordline_decoder.gds,wordline_decoder,gen_inv,False,True
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_decoder/wordline_decoder.gds,wordline_decoder,gen_inv,False,True
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_decoder/wordline_decoder.gds,wordline_decoder,gen_inv,False,True
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_decoder/wordline_decoder.gds,wordline_decoder,gen_inv,False,True
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_decoder/wordline_decoder.gds,gen_inv,sram_1rw_32x16_freepdk45_pmos_m1_w0_270_sm1_dm1_da_p,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_decoder/wordline_decoder.gds,gen_inv,sram_1rw_32x16_freepdk45_nmos_m1_w0_090_sm1_dm1_da_p,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_decoder/wordline_decoder.gds,gen_inv,sram_1rw_32x16_freepdk45_contact_12,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_decoder/wordline_decoder.gds,gen_inv,sram_1rw_32x16_freepdk45_contact_13,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_decoder/wordline_decoder.gds,gen_inv,sram_1rw_32x16_freepdk45_contact_14,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver/wordline_driver.gds,wordline_driver,gen_wl_driver,False,True
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver/wordline_driver.gds,gen_wl_driver,sram_1rw_32x16_freepdk45_pnand2,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver/wordline_driver.gds,gen_wl_driver,sram_1rw_32x16_freepdk45_pinv_0,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,wordline_driver_gate_cells,gen_nand2,False,True
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,wordline_driver_gate_cells,gen_nand2,False,True
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,wordline_driver_gate_cells,gen_inv,False,True
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,wordline_driver_gate_cells,gen_nand2,False,True
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,wordline_driver_gate_cells,gen_inv,False,True
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_nand2,sram_1rw_32x16_freepdk45_pmos_m1_w0_270_sm1_dm1,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_nand2,sram_1rw_32x16_freepdk45_pmos_m1_w0_270_sm1_dm1,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_nand2,sram_1rw_32x16_freepdk45_nmos_m1_w0_180_sm1_dactive,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_nand2,sram_1rw_32x16_freepdk45_nmos_m1_w0_180_sactive_dm1,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_nand2,sram_1rw_32x16_freepdk45_contact_12,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_nand2,sram_1rw_32x16_freepdk45_contact_13,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_nand2,sram_1rw_32x16_freepdk45_contact_14,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_nand2,sram_1rw_32x16_freepdk45_contact_14,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_inv,sram_1rw_32x16_freepdk45_pmos_m1_w0_270_sm1_dm1_da_p,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_inv,sram_1rw_32x16_freepdk45_nmos_m1_w0_090_sm1_dm1_da_p,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_inv,sram_1rw_32x16_freepdk45_contact_12,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_inv,sram_1rw_32x16_freepdk45_contact_13,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/wordline_driver_gate_cells/wordline_driver_gate_cells.gds,gen_inv,sram_1rw_32x16_freepdk45_contact_14,True,False
/data1/qujh/work/sram_layoutgen_step45_clean/outputs/openyield_module_gds/write_driver/write_driver.gds,write_driver,write_driver,False,True
