candidate,status,dominated_by,reason,old_s0_distance,old_s3_distance
REAL_S0_CLASSIC_COMPACT,DOMINATED_BASELINE,REAL_S3_CONTROL_NEAR_SINKS,same area/whitespace; worse maximum_connected_module_distance,278.15,119.0125
