bbox_area,bbox_height,bbox_width,candidate,drc_marker_count,drc_pass,gds,gds_sha,mos_count,top_cell
13.419,3.78,3.55,SOURCE_ORDER,0,True,/tmp/qujh_delay_chain_scratch/storage_relief_20260725/worktrees/project_mainline_inventory_20260726/outputs/PROJECT_openyield_mos_level_freepdk45_cellgen/WL_DRIVER/SOURCE_ORDER/clean.gds,0d85b6baeb3bd2260019eaf996e7c6e600a64b31aa81739d9ba8053fc94551dc,6,WL_DRIVER_OPENYIELD_EXACT_SOURCE_ORDER
13.419,3.78,3.55,DIFFUSION_OPT,0,True,/tmp/qujh_delay_chain_scratch/storage_relief_20260725/worktrees/project_mainline_inventory_20260726/outputs/PROJECT_openyield_mos_level_freepdk45_cellgen/WL_DRIVER/DIFFUSION_OPT/clean.gds,a6297fd8aff4cd53a629584ff535c30087cb6ef2a27d3b52ff0c3dc18546deb5,6,WL_DRIVER_OPENYIELD_EXACT_DIFFUSION_OPT
13.419,3.78,3.55,ROW_PITCH_TARGET,0,True,/tmp/qujh_delay_chain_scratch/storage_relief_20260725/worktrees/project_mainline_inventory_20260726/outputs/PROJECT_openyield_mos_level_freepdk45_cellgen/WL_DRIVER/ROW_PITCH_TARGET/clean.gds,eb0bc9174f04919654b68f69f3f31f88c0ee46b88685f56835cefd89611f5199,6,WL_DRIVER_OPENYIELD_EXACT_ROW_PITCH_TARGET
13.419,3.78,3.55,PARETO,0,True,/tmp/qujh_delay_chain_scratch/storage_relief_20260725/worktrees/project_mainline_inventory_20260726/outputs/PROJECT_openyield_mos_level_freepdk45_cellgen/WL_DRIVER/PARETO/clean.gds,acb509d20fbe0b5532053c62073a53858ea26a9d6edfca89795d86fb1f3bf306,6,WL_DRIVER_OPENYIELD_EXACT_PARETO
